time_plot,S_y0.00_n0.10,Iv_y0.00_n0.10,Iy_y0.00_n0.10,Rcv_y0.00_n0.10,Rcy_y0.00_n0.10,Rv_y0.00_n0.10,Ry_y0.00_n0.10,Jv_y0.00_n0.10,Jy_y0.00_n0.10,R_y0.00_n0.10,CV_y0.00_n0.10,CY_y0.00_n0.10,BV_y0.00_n0.10,BY_y0.00_n0.10,step
2017.0961538461538,34676.61254848035,176.1021925023306,50.15286307340692,832.6298950311468,196.26556126056064,28142.303886153546,15482.145362269574,78.74251578530642,40.327191635000105,20324.71798380878,15113.056836991183,1320.9630294238925,44.42464583424706,101.52386417316491,67
2017.1153846153845,34323.560977364235,208.4739514332299,65.77602520158209,1013.9451041850112,260.8182343453583,28209.125028314185,15367.766674361294,93.71996507460034,53.899993395830975,20402.914046324655,15733.646293011236,1565.5505455583339,52.750103761704445,134.52313387394275,68
2017.1346153846155,33868.60066409109,239.70878111169452,83.55644370957019,1215.8937206313901,342.12644624899417,28288.454319707464,15241.4266337915,108.61817978004056,69.93869192173132,20541.676119006526,16450.063734667136,1879.9808706248414,60.895482540751495,172.93667878657914,69
2017.1538461538462,33320.59405475295,266.0952032091646,101.67147315377008,1428.3842901427565,438.84114912195747,28381.923973331865,15110.808660809957,121.89401423325435,87.15032900062128,20742.636852243715,17249.295981378084,2267.81943871201,67.93474097043058,213.31121244794286,70
2017.173076923077,32702.319810288413,283.8186119092294,117.29645245232223,1636.451160578139,545.6214614397542,28492.889554458612,14986.270313582436,131.83843660789475,103.19948111705247,21000.294717566212,18106.73670002986,2722.004922526968,72.88246108540085,249.8020160982269,71
2017.1923076923076,32049.471585296065,290.04132437644006,127.2067146233636,1822.2287159846974,652.7280796205753,28626.839603561948,14879.186354798605,136.98733740206137,115.05003315273596,21300.26025118353,18988.619607884633,3222.3567135413473,74.96004716765589,275.19348505790856,72
2017.2115384615386,31405.379844145216,283.83049821076554,128.85793107394932,1968.3820273333624,747.2672314799161,28790.68501378413,14799.531226496212,136.53985300613311,119.84762127617932,21619.6787531941,19857.356179618688,3737.161601217892,73.84260859739463,283.1426882220996,73
2017.2307692307693,30812.78381215804,266.4298907816478,121.44180320925896,2061.819050967181,816.1307833588588,28990.702600716166,14753.570393650543,130.5972414141651,116.03614447549673,21930.48827926866,20678.04493575269,4229.4277692439755,69.75854427139008,270.74639241434596,74
2017.25,30305.691361115005,240.744536316403,106.29584762390283,2096.2127348462755,849.6106865979698,29229.796555858145,14742.605648688155,120.10670114466492,104.09210722038263,22204.843820589118,21423.81988633879,4665.722728190756,63.39087079981876,239.96222742072942,75
2017.2692307692307,29904.29515028336,210.3659523984869,86.40796774301924,2072.504208585908,844.0986264870847,29505.37787952823,14763.21980181438,106.55488395802176,86.40884729552793,22420.766681905934,22078.47865545113,5023.84047640486,55.64599537454879,196.96476151775713,76
