,combination,extinction_size
2665,BY_y0.00_n0.39_r1.026,712.7128735624508
2666,BY_y0.00_n0.40_r1.026,698.678477825591
2667,BY_y0.00_n0.41_r1.026,685.766216352039
2668,BY_y0.00_n0.42_r1.026,674.2946558585752
2669,BY_y0.00_n0.43_r1.026,663.7307659201824
2670,BY_y0.00_n0.44_r1.026,654.0943307227094
2671,BY_y0.00_n0.45_r1.026,645.271752185129
2672,BY_y0.00_n0.46_r1.026,637.1211086180843
2673,BY_y0.00_n0.47_r1.026,629.5171584011775
2674,BY_y0.00_n0.48_r1.026,622.5316993479971
2675,BY_y0.00_n0.49_r1.026,616.0698168616116
2676,BY_y0.00_n0.50_r1.026,610.0224341973858
2677,BY_y0.00_n0.51_r1.026,604.2715833424263
2678,BY_y0.00_n0.52_r1.026,599.0624411542474
2679,BY_y0.00_n0.53_r1.026,594.0062209359336
2680,BY_y0.00_n0.54_r1.026,589.2313232630634
2681,BY_y0.00_n0.55_r1.026,584.832500879286
2682,BY_y0.00_n0.56_r1.026,580.5911426040782
2683,BY_y0.00_n0.57_r1.026,576.6739214088778
2684,BY_y0.00_n0.58_r1.026,572.875714915629
2685,BY_y0.00_n0.59_r1.026,569.266866053535
2686,BY_y0.00_n0.60_r1.026,565.8737314992466
2687,BY_y0.00_n0.61_r1.026,562.5894447435253
2688,BY_y0.00_n0.62_r1.026,559.5175070613386
2689,BY_y0.00_n0.63_r1.026,556.5645116770179
2690,BY_y0.00_n0.64_r1.026,553.7152181160559
2691,BY_y0.00_n0.65_r1.026,550.9986074356067
2692,BY_y0.00_n0.66_r1.026,548.4327297813109
2693,BY_y0.00_n0.67_r1.026,545.9195760163307
2694,BY_y0.00_n0.68_r1.026,543.5256245785928
2695,BY_y0.00_n0.69_r1.026,541.2586189694753
2696,BY_y0.00_n0.70_r1.026,539.0211603790119
2697,BY_y0.00_n0.71_r1.026,536.9309991306231
2698,BY_y0.00_n0.72_r1.026,534.8554242677893
2699,BY_y0.00_n0.73_r1.026,532.9229780091835
2700,BY_y0.00_n0.74_r1.026,531.0356197022097
2701,BY_y0.00_n0.75_r1.026,529.185852179706
2702,BY_y0.00_n0.76_r1.026,527.4295046635411
2703,BY_y0.00_n0.77_r1.026,525.672305230853
2704,BY_y0.00_n0.78_r1.026,524.068068443876
2705,BY_y0.00_n0.79_r1.026,522.4466620046769
2706,BY_y0.00_n0.80_r1.026,520.9289089096935
2707,BY_y0.00_n0.81_r1.026,519.3982645056271
2708,BY_y0.00_n0.82_r1.026,517.911522258247
2709,BY_y0.00_n0.83_r1.026,516.5344698742973
2710,BY_y0.00_n0.84_r1.026,515.1286709444762
2711,BY_y0.00_n0.85_r1.026,513.826375634965
2712,BY_y0.00_n0.86_r1.026,512.519097092721
2713,BY_y0.00_n0.87_r1.026,511.30851447278917
2714,BY_y0.00_n0.88_r1.026,510.06272654374794
2715,BY_y0.00_n0.89_r1.026,508.8680488998598
2716,BY_y0.00_n0.90_r1.026,507.74531859059243
2717,BY_y0.00_n0.91_r1.026,506.62077469459933
2718,BY_y0.00_n0.92_r1.026,505.51485146590534
2719,BY_y0.00_n0.93_r1.026,504.4386190301077
2720,BY_y0.00_n0.94_r1.026,503.3907363884968
2721,BY_y0.00_n0.95_r1.026,502.43002838616053
2722,BY_y0.00_n0.96_r1.026,501.42525713399095
2723,BY_y0.00_n0.97_r1.026,500.4597235804928
2724,BY_y0.00_n0.98_r1.026,499.5037585473991
2725,BY_y0.00_n0.99_r1.026,498.62270862743696
2726,BY_y0.00_n1.00_r1.026,497.735595293193
2727,BY_y0.00_n0.00_r1.027,16865.036676234336
2728,BY_y0.00_n0.01_r1.027,16089.717509877797
2729,BY_y0.00_n0.02_r1.027,15400.496621182747
2730,BY_y0.00_n0.03_r1.027,14679.166322918418
2731,BY_y0.00_n0.04_r1.027,13925.621451863068
2732,BY_y0.00_n0.05_r1.027,13140.277085494788
2733,BY_y0.00_n0.06_r1.027,12326.120383011888
2734,BY_y0.00_n0.07_r1.027,11486.51885899694
2735,BY_y0.00_n0.08_r1.027,10626.193504573339
2736,BY_y0.00_n0.09_r1.027,9753.081712185563
2737,BY_y0.00_n0.10_r1.027,8875.860617138494
2738,BY_y0.00_n0.11_r1.027,8007.8792806194115
2739,BY_y0.00_n0.12_r1.027,7161.075521262027
2740,BY_y0.00_n0.13_r1.027,6348.858827462697
2741,BY_y0.00_n0.14_r1.027,5584.228393579565
2742,BY_y0.00_n0.15_r1.027,4880.036278485977
2743,BY_y0.00_n0.16_r1.027,4244.224580877949
2744,BY_y0.00_n0.17_r1.027,3680.2968371907805
2745,BY_y0.00_n0.18_r1.027,3189.70238389607
2746,BY_y0.00_n0.19_r1.027,2770.323361880191
2747,BY_y0.00_n0.20_r1.027,2414.9672993532217
2748,BY_y0.00_n0.21_r1.027,2118.256949987989
2749,BY_y0.00_n0.22_r1.027,1872.391834747241
2750,BY_y0.00_n0.23_r1.027,1669.1771303810804
2751,BY_y0.00_n0.24_r1.027,1501.9017116291438
2752,BY_y0.00_n0.25_r1.027,1364.1685864932128
2753,BY_y0.00_n0.26_r1.027,1250.7684687639405
2754,BY_y0.00_n0.27_r1.027,1156.6015289528182
2755,BY_y0.00_n0.28_r1.027,1078.39749363046
2756,BY_y0.00_n0.29_r1.027,1013.2320946455542
2757,BY_y0.00_n0.30_r1.027,958.3623428143062
2758,BY_y0.00_n0.31_r1.027,911.9151040752571
2759,BY_y0.00_n0.32_r1.027,872.3516704883892
2760,BY_y0.00_n0.33_r1.027,838.5144262591265
2761,BY_y0.00_n0.34_r1.027,809.162430148639
2762,BY_y0.00_n0.35_r1.027,783.5974174745655
2763,BY_y0.00_n0.36_r1.027,761.1963020251656
2764,BY_y0.00_n0.37_r1.027,741.5094475699934
2765,BY_y0.00_n0.38_r1.027,723.9462669307038
2766,BY_y0.00_n0.39_r1.027,708.496957648929
2767,BY_y0.00_n0.40_r1.027,694.3805914460248
2768,BY_y0.00_n0.41_r1.027,681.8151849762312
2769,BY_y0.00_n0.42_r1.027,670.2298403110514
2770,BY_y0.00_n0.43_r1.027,659.8627119230275
2771,BY_y0.00_n0.44_r1.027,650.3038312912925
2772,BY_y0.00_n0.45_r1.027,641.554649738942
2773,BY_y0.00_n0.46_r1.027,633.4310571626152
2774,BY_y0.00_n0.47_r1.027,625.9903764283262
2775,BY_y0.00_n0.48_r1.027,619.0175673056165
2776,BY_y0.00_n0.49_r1.027,612.5820889299563
2777,BY_y0.00_n0.50_r1.027,606.5731322674487
2778,BY_y0.00_n0.51_r1.027,600.9119797802957
2779,BY_y0.00_n0.52_r1.027,595.6281234526264
2780,BY_y0.00_n0.53_r1.027,590.7062537944759
2781,BY_y0.00_n0.54_r1.027,586.0176545046895
2782,BY_y0.00_n0.55_r1.027,581.5854335142474
2783,BY_y0.00_n0.56_r1.027,577.4378660211273
2784,BY_y0.00_n0.57_r1.027,573.52292021652
2785,BY_y0.00_n0.58_r1.027,569.7589005660402
2786,BY_y0.00_n0.59_r1.027,566.1632525614725
2787,BY_y0.00_n0.60_r1.027,562.7470397354773
2788,BY_y0.00_n0.61_r1.027,559.5332392084715
2789,BY_y0.00_n0.62_r1.027,556.4473616491425
2790,BY_y0.00_n0.63_r1.027,553.5511081876106
2791,BY_y0.00_n0.64_r1.027,550.7438651607031
2792,BY_y0.00_n0.65_r1.027,548.0258067055715
2793,BY_y0.00_n0.66_r1.027,545.465578262927
2794,BY_y0.00_n0.67_r1.027,542.9952962980394
2795,BY_y0.00_n0.68_r1.027,540.6270854758238
2796,BY_y0.00_n0.69_r1.027,538.3234659777092
2797,BY_y0.00_n0.70_r1.027,536.1311775382484
2798,BY_y0.00_n0.71_r1.027,534.0530822069541
2799,BY_y0.00_n0.72_r1.027,532.0001329949819
2800,BY_y0.00_n0.73_r1.027,530.0427148243526
2801,BY_y0.00_n0.74_r1.027,528.187532320818
2802,BY_y0.00_n0.75_r1.027,526.3783045747475
2803,BY_y0.00_n0.76_r1.027,524.5813310027397
2804,BY_y0.00_n0.77_r1.027,522.8909212868863
2805,BY_y0.00_n0.78_r1.027,521.2782594983694
2806,BY_y0.00_n0.79_r1.027,519.6842504749801
2807,BY_y0.00_n0.80_r1.027,518.159533942047
2808,BY_y0.00_n0.81_r1.027,516.6509553215335
2809,BY_y0.00_n0.82_r1.027,515.234415953577
2810,BY_y0.00_n0.83_r1.027,513.7897528335718
2811,BY_y0.00_n0.84_r1.027,512.4291412863195
2812,BY_y0.00_n0.85_r1.027,511.09533954684986
2813,BY_y0.00_n0.86_r1.027,509.82934494050016
2814,BY_y0.00_n0.87_r1.027,508.5906841437327
2815,BY_y0.00_n0.88_r1.027,507.36981499688454
2816,BY_y0.00_n0.89_r1.027,506.1799259679435
2817,BY_y0.00_n0.90_r1.027,505.0373229692508
2818,BY_y0.00_n0.91_r1.027,503.92352870001963
2819,BY_y0.00_n0.92_r1.027,502.8395099576975
2820,BY_y0.00_n0.93_r1.027,501.80602470635733
2821,BY_y0.00_n0.94_r1.027,500.7772837750324
2822,BY_y0.00_n0.95_r1.027,499.76674675091573
2823,BY_y0.00_n0.96_r1.027,498.7868630924123
2824,BY_y0.00_n0.97_r1.027,497.8250159878464
2825,BY_y0.00_n0.98_r1.027,496.9363169420955
2826,BY_y0.00_n0.99_r1.027,496.0011830837684
2827,BY_y0.00_n1.00_r1.027,495.1146966525125
2828,BY_y0.00_n0.00_r1.028,16827.0542811007
2829,BY_y0.00_n0.01_r1.028,16049.891744951841
2830,BY_y0.00_n0.02_r1.028,15358.736819277821
2831,BY_y0.00_n0.03_r1.028,14635.549345953368
2832,BY_y0.00_n0.04_r1.028,13880.243199414479
2833,BY_y0.00_n0.05_r1.028,13094.180545936815
2834,BY_y0.00_n0.06_r1.028,12278.89382860527
2835,BY_y0.00_n0.07_r1.028,11437.474538340897
2836,BY_y0.00_n0.08_r1.028,10576.725446142873
2837,BY_y0.00_n0.09_r1.028,9702.355465611228
2838,BY_y0.00_n0.10_r1.028,8825.901540981771
2839,BY_y0.00_n0.11_r1.028,7958.193818401774
2840,BY_y0.00_n0.12_r1.028,7111.935722925018
2841,BY_y0.00_n0.13_r1.028,6301.968793214822
2842,BY_y0.00_n0.14_r1.028,5540.938068702816
2843,BY_y0.00_n0.15_r1.028,4839.632387563893
2844,BY_y0.00_n0.16_r1.028,4207.430927338613
2845,BY_y0.00_n0.17_r1.028,3647.915961060418
2846,BY_y0.00_n0.18_r1.028,3160.453415636966
2847,BY_y0.00_n0.19_r1.028,2744.254699651168
2848,BY_y0.00_n0.20_r1.028,2392.8712724574584
2849,BY_y0.00_n0.21_r1.028,2099.165684581061
2850,BY_y0.00_n0.22_r1.028,1855.6377276117312
2851,BY_y0.00_n0.23_r1.028,1654.3640062739685
2852,BY_y0.00_n0.24_r1.028,1489.0033406758391
2853,BY_y0.00_n0.25_r1.028,1352.8136566624066
2854,BY_y0.00_n0.26_r1.028,1240.481427925514
2855,BY_y0.00_n0.27_r1.028,1147.6099671952456
2856,BY_y0.00_n0.28_r1.028,1070.333579729098
2857,BY_y0.00_n0.29_r1.028,1005.6502992542115
2858,BY_y0.00_n0.30_r1.028,951.6419926925399
2859,BY_y0.00_n0.31_r1.028,905.4103864379204
2860,BY_y0.00_n0.32_r1.028,866.4576003648729
2861,BY_y0.00_n0.33_r1.028,832.8361840408635
2862,BY_y0.00_n0.34_r1.028,803.8039371854932
2863,BY_y0.00_n0.35_r1.028,778.4659111742285
2864,BY_y0.00_n0.36_r1.028,756.4615309741322
2865,BY_y0.00_n0.37_r1.028,736.830961701816
2866,BY_y0.00_n0.38_r1.028,719.5459667499993
2867,BY_y0.00_n0.39_r1.028,704.1463473471969
2868,BY_y0.00_n0.40_r1.028,690.1543862441276
2869,BY_y0.00_n0.41_r1.028,677.7322196734752
2870,BY_y0.00_n0.42_r1.028,666.2516708711495
2871,BY_y0.00_n0.43_r1.028,655.9522497640786
2872,BY_y0.00_n0.44_r1.028,646.4215184058872
2873,BY_y0.00_n0.45_r1.028,637.768085098756
2874,BY_y0.00_n0.46_r1.028,629.7470244135217
2875,BY_y0.00_n0.47_r1.028,622.368215495505
2876,BY_y0.00_n0.48_r1.028,615.4897593183084
2877,BY_y0.00_n0.49_r1.028,609.0264408455081
2878,BY_y0.00_n0.50_r1.028,603.1441412024201
2879,BY_y0.00_n0.51_r1.028,597.5079667412389
2880,BY_y0.00_n0.52_r1.028,592.2808843972946
2881,BY_y0.00_n0.53_r1.028,587.319151314124
2882,BY_y0.00_n0.54_r1.028,582.7061921634215
2883,BY_y0.00_n0.55_r1.028,578.3454416093874
2884,BY_y0.00_n0.56_r1.028,574.2598519995015
2885,BY_y0.00_n0.57_r1.028,570.2713064967687
2886,BY_y0.00_n0.58_r1.028,566.6048832145689
2887,BY_y0.00_n0.59_r1.028,563.0576069270052
2888,BY_y0.00_n0.60_r1.028,559.679281136446
2889,BY_y0.00_n0.61_r1.028,556.462368598278
2890,BY_y0.00_n0.62_r1.028,553.4313878804543
2891,BY_y0.00_n0.63_r1.028,550.5058684286628
2892,BY_y0.00_n0.64_r1.028,547.7293639278666
2893,BY_y0.00_n0.65_r1.028,545.0953414302312
2894,BY_y0.00_n0.66_r1.028,542.4949230662854
2895,BY_y0.00_n0.67_r1.028,540.0628480266661
2896,BY_y0.00_n0.68_r1.028,537.7131649165568
2897,BY_y0.00_n0.69_r1.028,535.454477838839
2898,BY_y0.00_n0.70_r1.028,533.2596472458293
2899,BY_y0.00_n0.71_r1.028,531.2074419378646
2900,BY_y0.00_n0.72_r1.028,529.1498277981302
2901,BY_y0.00_n0.73_r1.028,527.2087274552025
2902,BY_y0.00_n0.74_r1.028,525.3152340061886
2903,BY_y0.00_n0.75_r1.028,523.521050730436
2904,BY_y0.00_n0.76_r1.028,521.801333473058
2905,BY_y0.00_n0.77_r1.028,520.1294705828199
2906,BY_y0.00_n0.78_r1.028,518.4849557986051
2907,BY_y0.00_n0.79_r1.028,516.882159554965
2908,BY_y0.00_n0.80_r1.028,515.4049658612175
2909,BY_y0.00_n0.81_r1.028,513.8793670991738
2910,BY_y0.00_n0.82_r1.028,512.4292478763188
2911,BY_y0.00_n0.83_r1.028,511.06251551628816
2912,BY_y0.00_n0.84_r1.028,509.71087892125604
2913,BY_y0.00_n0.85_r1.028,508.4055793168176
2914,BY_y0.00_n0.86_r1.028,507.1312437642634
2915,BY_y0.00_n0.87_r1.028,505.8707402173355
2916,BY_y0.00_n0.88_r1.028,504.685283811398
2917,BY_y0.00_n0.89_r1.028,503.52053957040295
2918,BY_y0.00_n0.90_r1.028,502.4080759216396
2919,BY_y0.00_n0.91_r1.028,501.3086817449629
2920,BY_y0.00_n0.92_r1.028,500.2007869094312
2921,BY_y0.00_n0.93_r1.028,499.1759151509764
2922,BY_y0.00_n0.94_r1.028,498.11610576478813
2923,BY_y0.00_n0.95_r1.028,497.1388729789992
2924,BY_y0.00_n0.96_r1.028,496.18364768886676
2925,BY_y0.00_n0.97_r1.028,495.2205937798341
2926,BY_y0.00_n0.98_r1.028,494.2847737885313
2927,BY_y0.00_n0.99_r1.028,493.4195668208628
2928,BY_y0.00_n1.00_r1.028,492.5163230185734
2929,BY_y0.00_n0.00_r1.029,16790.61697946093
2930,BY_y0.00_n0.01_r1.029,16011.07921126135
2931,BY_y0.00_n0.02_r1.029,15318.05678366876
2932,BY_y0.00_n0.03_r1.029,14593.093714770264
2933,BY_y0.00_n0.04_r1.029,13836.05588155455
2934,BY_y0.00_n0.05_r1.029,13047.613513984554
2935,BY_y0.00_n0.06_r1.029,12230.089650068116
2936,BY_y0.00_n0.07_r1.029,11387.95834026892
2937,BY_y0.00_n0.08_r1.029,10525.058160834096
2938,BY_y0.00_n0.09_r1.029,9650.911849018225
2939,BY_y0.00_n0.10_r1.029,8773.501411135607
2940,BY_y0.00_n0.11_r1.029,7906.322631790005
2941,BY_y0.00_n0.12_r1.029,7061.479768240537
2942,BY_y0.00_n0.13_r1.029,6252.87239738251
2943,BY_y0.00_n0.14_r1.029,5494.669989562049
2944,BY_y0.00_n0.15_r1.029,4796.855570422468
2945,BY_y0.00_n0.16_r1.029,4167.534790236359
2946,BY_y0.00_n0.17_r1.029,3611.708030825033
2947,BY_y0.00_n0.18_r1.029,3128.7955410462946
2948,BY_y0.00_n0.19_r1.029,2715.6737779285963
2949,BY_y0.00_n0.20_r1.029,2368.2072011328983
2950,BY_y0.00_n0.21_r1.029,2076.977012976003
2951,BY_y0.00_n0.22_r1.029,1836.3163107499809
2952,BY_y0.00_n0.23_r1.029,1637.6579647041776
2953,BY_y0.00_n0.24_r1.029,1474.1697463349053
2954,BY_y0.00_n0.25_r1.029,1339.3691863399745
2955,BY_y0.00_n0.26_r1.029,1228.508929712489
2956,BY_y0.00_n0.27_r1.029,1136.7506612708437
2957,BY_y0.00_n0.28_r1.029,1060.4814022792757
2958,BY_y0.00_n0.29_r1.029,996.6425018863414
2959,BY_y0.00_n0.30_r1.029,943.0588498320022
2960,BY_y0.00_n0.31_r1.029,897.7676744621205
2961,BY_y0.00_n0.32_r1.029,858.9829863997353
2962,BY_y0.00_n0.33_r1.029,825.9661829253729
2963,BY_y0.00_n0.34_r1.029,797.3119627704482
2964,BY_y0.00_n0.35_r1.029,772.2522002331895
2965,BY_y0.00_n0.36_r1.029,750.384644611321
2966,BY_y0.00_n0.37_r1.029,731.1284278804154
2967,BY_y0.00_n0.38_r1.029,713.9051323159117
2968,BY_y0.00_n0.39_r1.029,698.5846711124369
2969,BY_y0.00_n0.40_r1.029,684.9491691275896
2970,BY_y0.00_n0.41_r1.029,672.5672799765384
2971,BY_y0.00_n0.42_r1.029,661.3560585099758
2972,BY_y0.00_n0.43_r1.029,651.0628990544752
2973,BY_y0.00_n0.44_r1.029,641.6314591483473
2974,BY_y0.00_n0.45_r1.029,633.1648231724603
2975,BY_y0.00_n0.46_r1.029,625.1496177414741
2976,BY_y0.00_n0.47_r1.029,617.8338139800087
2977,BY_y0.00_n0.48_r1.029,610.9893631711523
2978,BY_y0.00_n0.49_r1.029,604.7067268768149
2979,BY_y0.00_n0.50_r1.029,598.7558658981429
2980,BY_y0.00_n0.51_r1.029,593.2197594738411
2981,BY_y0.00_n0.52_r1.029,588.0811577576998
2982,BY_y0.00_n0.53_r1.029,583.1588402487487
2983,BY_y0.00_n0.54_r1.029,578.6451951147867
2984,BY_y0.00_n0.55_r1.029,574.2785892236409
2985,BY_y0.00_n0.56_r1.029,570.1848504576485
2986,BY_y0.00_n0.57_r1.029,566.2608455285387
2987,BY_y0.00_n0.58_r1.029,562.642164552137
2988,BY_y0.00_n0.59_r1.029,559.1369590340506
2989,BY_y0.00_n0.60_r1.029,555.7764500569817
2990,BY_y0.00_n0.61_r1.029,552.661056191514
2991,BY_y0.00_n0.62_r1.029,549.6482455471141
2992,BY_y0.00_n0.63_r1.029,546.7239427153571
2993,BY_y0.00_n0.64_r1.029,543.9631657857645
2994,BY_y0.00_n0.65_r1.029,541.347578782502
2995,BY_y0.00_n0.66_r1.029,538.7604838839055
2996,BY_y0.00_n0.67_r1.029,536.3948842338154
2997,BY_y0.00_n0.68_r1.029,534.0023719876402
2998,BY_y0.00_n0.69_r1.029,531.8043579860214
2999,BY_y0.00_n0.70_r1.029,529.6758358217405
3000,BY_y0.00_n0.71_r1.029,527.5885543142099
3001,BY_y0.00_n0.72_r1.029,525.5619631152219
3002,BY_y0.00_n0.73_r1.029,523.6275682143091
3003,BY_y0.00_n0.74_r1.029,521.7669344592615
3004,BY_y0.00_n0.75_r1.029,520.0082360093185
3005,BY_y0.00_n0.76_r1.029,518.2556412149934
3006,BY_y0.00_n0.77_r1.029,516.6040599867231
3007,BY_y0.00_n0.78_r1.029,514.9815509400642
3008,BY_y0.00_n0.79_r1.029,513.4005830058002
3009,BY_y0.00_n0.80_r1.029,511.88716867493036
3010,BY_y0.00_n0.81_r1.029,510.4090481669407
3011,BY_y0.00_n0.82_r1.029,509.04404469671044
3012,BY_y0.00_n0.83_r1.029,507.61102007724367
3013,BY_y0.00_n0.84_r1.029,506.28769517883796
3014,BY_y0.00_n0.85_r1.029,505.0014660900789
3015,BY_y0.00_n0.86_r1.029,503.7150027456744
3016,BY_y0.00_n0.87_r1.029,502.5260555940621
3017,BY_y0.00_n0.88_r1.029,501.3576995123198
3018,BY_y0.00_n0.89_r1.029,500.1483978425214
3019,BY_y0.00_n0.90_r1.029,499.0397487468763
3020,BY_y0.00_n0.91_r1.029,497.95523405504514
3021,BY_y0.00_n0.92_r1.029,496.8885618313733
3022,BY_y0.00_n0.93_r1.029,495.84917762057506
3023,BY_y0.00_n0.94_r1.029,494.81052056440217
3024,BY_y0.00_n0.95_r1.029,493.853144934247
3025,BY_y0.00_n0.96_r1.029,492.8981648212569
3026,BY_y0.00_n0.97_r1.029,491.9327529979619
3027,BY_y0.00_n0.98_r1.029,491.038006806379
3028,BY_y0.00_n0.99_r1.029,490.15462848865207
3029,BY_y0.00_n1.00_r1.029,489.24837270659566
3030,BY_y0.00_n0.00_r1.030,16751.710757440975
3031,BY_y0.00_n0.01_r1.030,15969.917230075494
3032,BY_y0.00_n0.02_r1.030,15275.252373815814
3033,BY_y0.00_n0.03_r1.030,14548.804743448633
3034,BY_y0.00_n0.04_r1.030,13789.739520917352
3035,BY_y0.00_n0.05_r1.030,12999.94476621901
3036,BY_y0.00_n0.06_r1.030,12180.791062014754
3037,BY_y0.00_n0.07_r1.030,11337.013649499622
3038,BY_y0.00_n0.08_r1.030,10474.192265586968
3039,BY_y0.00_n0.09_r1.030,9598.437810516425
3040,BY_y0.00_n0.10_r1.030,8721.94796392681
3041,BY_y0.00_n0.11_r1.030,7854.611281316695
3042,BY_y0.00_n0.12_r1.030,7011.259518864037
3043,BY_y0.00_n0.13_r1.030,6205.818569113145
3044,BY_y0.00_n0.14_r1.030,5449.323252620546
3045,BY_y0.00_n0.15_r1.030,4755.304750762647
3046,BY_y0.00_n0.16_r1.030,4129.275719679764
3047,BY_y0.00_n0.17_r1.030,3577.481999777614
3048,BY_y0.00_n0.18_r1.030,3098.5249449898706
3049,BY_y0.00_n0.19_r1.030,2689.7112134024783
3050,BY_y0.00_n0.20_r1.030,2345.262194134288
3051,BY_y0.00_n0.21_r1.030,2057.0298216892
3052,BY_y0.00_n0.22_r1.030,1819.008025329134
3053,BY_y0.00_n0.23_r1.030,1622.56671687062
3054,BY_y0.00_n0.24_r1.030,1460.677459658884
3055,BY_y0.00_n0.25_r1.030,1327.6990442414778
3056,BY_y0.00_n0.26_r1.030,1218.1241214374236
3057,BY_y0.00_n0.27_r1.030,1127.3407403140477
3058,BY_y0.00_n0.28_r1.030,1051.8769831009358
3059,BY_y0.00_n0.29_r1.030,988.9119162389811
3060,BY_y0.00_n0.30_r1.030,935.9650842945265
3061,BY_y0.00_n0.31_r1.030,891.0407854660981
3062,BY_y0.00_n0.32_r1.030,852.8977713304107
3063,BY_y0.00_n0.33_r1.030,820.0756281554228
3064,BY_y0.00_n0.34_r1.030,791.6387156026243
3065,BY_y0.00_n0.35_r1.030,766.9982853497883
3066,BY_y0.00_n0.36_r1.030,745.3349973575234
3067,BY_y0.00_n0.37_r1.030,726.2106650272686
3068,BY_y0.00_n0.38_r1.030,709.215847871035
3069,BY_y0.00_n0.39_r1.030,694.1288498468356
3070,BY_y0.00_n0.40_r1.030,680.4528940965247
3071,BY_y0.00_n0.41_r1.030,668.3393865204552
3072,BY_y0.00_n0.42_r1.030,657.062470918354
3073,BY_y0.00_n0.43_r1.030,647.0166463208379
3074,BY_y0.00_n0.44_r1.030,637.695803636872
3075,BY_y0.00_n0.45_r1.030,629.2609832684414
3076,BY_y0.00_n0.46_r1.030,621.3561648590054
3077,BY_y0.00_n0.47_r1.030,614.0317688821863
3078,BY_y0.00_n0.48_r1.030,607.3798147507579
3079,BY_y0.00_n0.49_r1.030,601.1134983048642
3080,BY_y0.00_n0.50_r1.030,595.1589420561936
3081,BY_y0.00_n0.51_r1.030,589.7140663745271
3082,BY_y0.00_n0.52_r1.030,584.6362211284901
3083,BY_y0.00_n0.53_r1.030,579.7505697861371
3084,BY_y0.00_n0.54_r1.030,575.1603817756868
3085,BY_y0.00_n0.55_r1.030,570.8938694176552
3086,BY_y0.00_n0.56_r1.030,566.8419816050452
3087,BY_y0.00_n0.57_r1.030,562.9663652240711
3088,BY_y0.00_n0.58_r1.030,559.3870026175339
3089,BY_y0.00_n0.59_r1.030,555.8739596377075
3090,BY_y0.00_n0.60_r1.030,552.5928363443994
3091,BY_y0.00_n0.61_r1.030,549.4113951990882
3092,BY_y0.00_n0.62_r1.030,546.4907022809647
3093,BY_y0.00_n0.63_r1.030,543.5547797996678
3094,BY_y0.00_n0.64_r1.030,540.8437283405584
3095,BY_y0.00_n0.65_r1.030,538.1826431370348
3096,BY_y0.00_n0.66_r1.030,535.7093679494251
3097,BY_y0.00_n0.67_r1.030,533.3062420344218
3098,BY_y0.00_n0.68_r1.030,530.9810908587741
3099,BY_y0.00_n0.69_r1.030,528.7806927215131
3100,BY_y0.00_n0.70_r1.030,526.6444744699729
3101,BY_y0.00_n0.71_r1.030,524.5687480435477
3102,BY_y0.00_n0.72_r1.030,522.6348138803767
3103,BY_y0.00_n0.73_r1.030,520.678722757065
3104,BY_y0.00_n0.74_r1.030,518.8807407727506
3105,BY_y0.00_n0.75_r1.030,517.120556842645
3106,BY_y0.00_n0.76_r1.030,515.372923231739
3107,BY_y0.00_n0.77_r1.030,513.718506221386
3108,BY_y0.00_n0.78_r1.030,512.0847836403279
3109,BY_y0.00_n0.79_r1.030,510.5504779152477
3110,BY_y0.00_n0.80_r1.030,509.08886080841046
3111,BY_y0.00_n0.81_r1.030,507.5958457042552
3112,BY_y0.00_n0.82_r1.030,506.16110940514375
3113,BY_y0.00_n0.83_r1.030,504.84182957752324
3114,BY_y0.00_n0.84_r1.030,503.4784495902245
3115,BY_y0.00_n0.85_r1.030,502.1853589931091
3116,BY_y0.00_n0.86_r1.030,500.94376930329713
3117,BY_y0.00_n0.87_r1.030,499.7226867123402
3118,BY_y0.00_n0.88_r1.030,498.56996719831216
3119,BY_y0.00_n0.89_r1.030,497.40013187517604
3120,BY_y0.00_n0.90_r1.030,496.2960332542659
3121,BY_y0.00_n0.91_r1.030,495.2130841727502
3122,BY_y0.00_n0.92_r1.030,494.1353416460403
3123,BY_y0.00_n0.93_r1.030,493.12437929471105
3124,BY_y0.00_n0.94_r1.030,492.11486847490204
3125,BY_y0.00_n0.95_r1.030,491.11213197455993
3126,BY_y0.00_n0.96_r1.030,490.2082714417427
3127,BY_y0.00_n0.97_r1.030,489.2539713827514
3128,BY_y0.00_n0.98_r1.030,488.3283030200053
3129,BY_y0.00_n0.99_r1.030,487.4649501576308
3130,BY_y0.00_n1.00_r1.030,486.5959913555017
3131,BY_y0.00_n0.00_r1.031,16712.618709505306
3132,BY_y0.00_n0.01_r1.031,15928.17790501718
3133,BY_y0.00_n0.02_r1.031,15231.911892194526
3134,BY_y0.00_n0.03_r1.031,14503.485281157535
3135,BY_y0.00_n0.04_r1.031,13742.396553151795
3136,BY_y0.00_n0.05_r1.031,12951.032740054612
3137,BY_y0.00_n0.06_r1.031,12130.134682209396
3138,BY_y0.00_n0.07_r1.031,11284.572374929676
3139,BY_y0.00_n0.08_r1.031,10420.907814763703
3140,BY_y0.00_n0.09_r1.031,9544.522071122055
3141,BY_y0.00_n0.10_r1.031,8667.536177243472
3142,BY_y0.00_n0.11_r1.031,7801.1276018572935
3143,BY_y0.00_n0.12_r1.031,6959.213601942563
3144,BY_y0.00_n0.13_r1.031,6155.223819548798
3145,BY_y0.00_n0.14_r1.031,5402.042431787905
3146,BY_y0.00_n0.15_r1.031,4711.020072602352
