,R0_v_mean,R0_v_std,R0_y_mean,R0_y_std,w_v_mean,w_v_std,w_y_mean,w_y_std,cv_mean,cv_std,cy_mean,cy_std,tv_0_mean,tv_0_std,ty_0_mean,ty_0_std,det_prob_v_mean,det_prob_v_std,det_prob_y_mean,det_prob_y_std,confirmed_dispersion_v_mean,confirmed_dispersion_v_std,confirmed_dispersion_y_mean,confirmed_dispersion_y_std,S_rate_ini_mean,S_rate_ini_std,Rcv_rate_ini_mean,Rcv_rate_ini_std,Rcy_rate_ini_mean,Rcy_rate_ini_std,Rv_rate_ini_mean,Rv_rate_ini_std,Ry_rate_ini_mean,Ry_rate_ini_std,R_rate_ini_mean,R_rate_ini_std,file_num
0,1.689815059201924,0.0166721683002531,1.2012707423432198,0.0127178894550406,0.1803052321065071,0.0141458593350134,0.351433910973521,0.0171128382776013,0.1948641900858753,0.0201475766985834,0.4478915738046858,0.0201367664176611,20.40373655373225,0.2010840993187732,16.086307970985807,0.1685261464917271,0.4054245193122365,0.0192408075748024,0.565020358129645,0.0173647341638287,0.8972377575276799,0.0782915823926598,0.8002263549981468,0.0852890934143736,0.3385632756801666,0.0177499580916389,0.0893947391079336,0.0087003586954,0.0157518953255818,0.0052890042519533,0.8813565324640481,0.0126893060962857,0.6689701618450017,0.0177291093000423,0.1082700777617339,0.0071294442549825,1
1,1.7006351672225632,0.0191894612057672,1.2486232479687152,0.0014054866580204,0.7016980229855669,0.0197121168908969,0.4134431623277179,0.0144123797099576,0.2355633773288898,0.0193768662687547,0.155514423123997,0.0188968346322888,18.211513349411007,0.1785044393419824,18.927101341061693,0.1732578864352455,0.3840186905220238,0.01657593465846,0.4915794873646606,0.0164031742344528,0.8249258986366019,0.0806713593377363,1.2384605568875546,0.0959230290195549,0.3615843820117755,0.0164571644599862,0.0969766922530493,0.0030596923740814,0.0116963219177554,0.0016495890741453,0.5128898797891204,0.0179229863817627,0.2672102666066444,0.0186724109486509,0.5465415155227186,0.0179344006051409,2
2,1.550072196283799,0.0179656456808862,1.1461787477262342,0.0153144684289679,0.3026345114890661,0.0157660546494179,0.7026170708536044,0.019008898711178,0.4019962985023981,0.0202408220657867,0.2436764064398098,0.02016716125449,16.628581035072415,0.1842314667781816,20.123274646505138,0.1743731555570379,0.7513445330514078,0.0210041980267502,0.8914660323235637,0.0181966163377958,0.7546153245167677,0.0803079493270153,1.2919843729397469,0.0867940032292203,0.2509150435661186,0.0166089967961684,0.0896590268262481,0.0084195139406676,0.032827399688496,0.0141410325410915,0.3610329425547465,0.0184274251925666,0.4636813596324635,0.018651418134379,0.3338861049949888,0.0178656325131814,3
3,1.399375998247177,0.0166965124076359,1.2251756386747352,0.0134183169875548,0.4673427723168507,0.0175451188585972,0.574379306909316,0.0182763070084714,0.5357025984619739,0.0210248581445427,0.7859502821411884,0.0192912657244566,19.398895790977644,0.1948834102562009,15.456380515191611,0.1692705854954887,0.8239762908808743,0.0196499782480374,0.9203031300039686,0.0195169900782693,0.8247602201670673,0.0781406197631036,0.924707500679247,0.0772003097906838,0.6890199855141428,0.017283173929088,0.0886001834477533,0.0097948404043047,0.0223765352491298,0.0095669857012248,0.3223277458765387,0.0187949388796101,0.3594053635472112,0.0195768437779937,0.7367997657299467,0.0183137351733742,4
4,1.7279057845795234,0.0163026363944658,1.1938613786896122,0.0482161403415788,0.2529672662713237,0.0134863011964446,0.8199784246540885,0.0411129971832646,0.2886383517479851,0.0215582993822035,0.7789607551272466,0.0192753287198723,15.395950122483024,0.1839273897379936,19.730237753802044,0.1718594530550077,0.5244524343234126,0.0200104770756786,0.6826636098747649,0.0195754633386849,0.7130646588014362,0.0744235972515713,1.3389475866134108,0.1033553214101156,0.6101375828321911,0.0243032918554041,0.0536161163931139,0.0200104559834378,0.067812106088677,0.0177258797069909,0.5576607598266795,0.0231319494306243,0.4105629392572885,0.0212127526898717,0.7968726571124596,0.026296791068984,5
5,1.8035293598176505,0.0190433226182732,1.147569753643003,0.0151192760195448,0.3597773537253398,0.0193685339175834,0.7718857538458418,0.020545127576793,0.0657403237137155,0.0191867450028306,0.0872131641237756,0.0181764846571217,14.62186188274932,0.1878253966736737,15.007278334219498,0.1584415834865052,0.3196476299483732,0.0173800537545794,0.4748255748886428,0.0152347731587112,0.7503279617339643,0.0820305656223629,1.4992225672012238,0.099189874250732,0.7742532454226596,0.0181898024037431,0.0243992413445202,0.0110551077457975,0.0715653239911454,0.0162025806624238,0.6383865286484449,0.0197109889709265,0.2713549914247868,0.0169313801885054,0.8304705796493401,0.0180510708375505,6
6,1.4571660656304335,0.019048191952595,1.2235675745097292,0.0120791058493514,0.8901737732749446,0.0195285500815605,0.2867900898814014,0.0139110396082018,0.8649951118717573,0.0202014884130807,0.5130297718294954,0.0190510181808473,13.55434648364015,0.1779163078248967,18.13429129934033,0.1855623784436681,0.8642599844279795,0.0195460587236502,0.8998242648318675,0.0190254762531318,1.131648612142181,0.0836913329572914,0.7243205071531773,0.0722192279587836,0.4573845061058471,0.0179372457256178,0.085828526903096,0.0102483978957809,0.0151448962191489,0.0048530781178033,0.8947108822327898,0.0054953059993012,0.4973406971569184,0.0182759757502453,0.436128332385863,0.0179969276328513,7
7,2.540268429196237,0.0197987935026445,1.248503812884781,0.0014970797162164,0.669329514950437,0.0204174698472379,0.2562288508309546,0.0124060415316418,0.7219352748944233,0.0191714553270217,0.5438590131456152,0.0196023115311674,12.939105081261612,0.1930507227156741,12.91554685881513,0.1890931795269557,0.8936559759165168,0.0185477696121869,0.9065156599571896,0.0199538895254662,1.675518592569004,0.0878259879100842,0.9296225479315554,0.0974389791381429,0.5392069024655878,0.0195777077125294,0.0927982261471417,0.0063277397761485,0.0131469577300412,0.0032118075303862,0.75282338794708,0.0195453166912672,0.6824882199479089,0.0212929961978809,0.3113114073382581,0.018676457380263,8
8,2.6362973888998926,0.0203699393214133,1.1497220238501105,0.0168884559545693,0.7614982169358046,0.0197937041010508,0.6763900910100356,0.0194855185980674,0.6180053352448582,0.0209514300843502,0.9078821518275836,0.01835566199612,21.15928065519285,0.1886805638054352,16.912389050360893,0.1570612287523025,0.6702566600494968,0.0183941761349791,0.7684463489003178,0.0178469078397473,0.9364794658684044,0.076202468931971,1.07279599014477,0.0839138047885299,0.14917797429717,0.0196541930846031,0.0946945531156251,0.0047711538215902,0.0132754595861841,0.0032298695572857,0.3798164103577509,0.0182012697108228,0.1083786883597468,0.0073561536948187,0.4695303315352074,0.0188642116644022,9
9,1.9859857530102003,0.0204511172354734,1.245937017570291,0.0036745227198447,0.5000753908850136,0.0197671116974243,0.2651315387207206,0.0146534382472052,0.1461518662642469,0.0204425155015561,0.2935756012080289,0.019362714448275,20.15453393079878,0.1920079093413,15.6556356424362,0.1888467427625964,0.5397210898831525,0.0196956833795605,0.6449376875924242,0.0174481904324383,0.9846393303283276,0.0848371553634744,0.9163883748309196,0.0984237067796236,0.3733531856119143,0.0200321343724074,0.0969057309148555,0.0030571604422514,0.0116661658517991,0.0017320978928187,0.4614966243070028,0.0176227987478862,0.2696566957937683,0.0229958132684322,0.3080583354718976,0.0166404099225624,10
