,combination,extinction_size
7603,BY_y_cv2.50_cy7.80,1207.5881256790337
7604,BY_y_cv2.50_cy7.90,1192.1524513945565
7605,BY_y_cv2.50_cy8.00,1176.320625571773
7606,BY_y_cv2.50_cy8.10,1160.3853706899029
7607,BY_y_cv2.50_cy8.20,1144.7291941192284
7608,BY_y_cv2.50_cy8.30,1128.43925709652
7609,BY_y_cv2.50_cy8.40,1112.154722093632
7610,BY_y_cv2.50_cy8.50,1095.9564460400914
7611,BY_y_cv2.50_cy8.60,1079.8049746360255
7612,BY_y_cv2.50_cy8.70,1063.3189060506115
7613,BY_y_cv2.50_cy8.80,1047.1916741400764
7614,BY_y_cv2.50_cy8.90,1030.679376879954
7615,BY_y_cv2.50_cy9.00,1014.4849046294875
7616,BY_y_cv2.50_cy9.10,998.2651976473497
7617,BY_y_cv2.50_cy9.20,982.2692128528822
7618,BY_y_cv2.50_cy9.30,966.0499190903096
7619,BY_y_cv2.50_cy9.40,950.003884445496
7620,BY_y_cv2.50_cy9.50,933.984788905141
7621,BY_y_cv2.50_cy9.60,918.2433840001039
7622,BY_y_cv2.50_cy9.70,902.5561563195806
7623,BY_y_cv2.50_cy9.80,886.9749376455713
7624,BY_y_cv2.50_cy9.90,871.5465885228987
7625,BY_y_cv2.50_cy10.00,856.4335625168254
7626,BY_y_cv2.50_cy10.10,841.1216319988457
7627,BY_y_cv2.50_cy10.20,826.3669945838835
7628,BY_y_cv2.50_cy10.30,811.4282060679803
7629,BY_y_cv2.50_cy10.40,796.9063442122607
7630,BY_y_cv2.50_cy10.50,782.3977012124492
7631,BY_y_cv2.50_cy10.60,768.3608170013756
7632,BY_y_cv2.50_cy10.70,754.1279229524232
7633,BY_y_cv2.50_cy10.80,740.5313065573248
7634,BY_y_cv2.50_cy10.90,726.7135149763266
7635,BY_y_cv2.50_cy11.00,713.3814128842994
7636,BY_y_cv2.50_cy11.10,700.1258369382126
7637,BY_y_cv2.50_cy11.20,687.1684244044162
7638,BY_y_cv2.50_cy11.30,674.525718087257
7639,BY_y_cv2.50_cy11.40,662.0583989349087
7640,BY_y_cv2.50_cy11.50,649.636212189255
7641,BY_y_cv2.50_cy11.60,637.6245673322695
7642,BY_y_cv2.50_cy11.70,625.6756543498162
7643,BY_y_cv2.50_cy11.80,613.9194197062442
7644,BY_y_cv2.50_cy11.90,602.7469249087477
7645,BY_y_cv2.50_cy12.00,591.3555995032871
7646,BY_y_cv2.50_cy12.10,580.3626007769917
7647,BY_y_cv2.50_cy12.20,569.4936298054857
7648,BY_y_cv2.50_cy12.30,559.0424186360111
7649,BY_y_cv2.50_cy12.40,548.6200259144637
7650,BY_y_cv2.50_cy12.50,538.3658744844635
7651,BY_y_cv2.50_cy12.60,528.6496673968776
7652,BY_y_cv2.50_cy12.70,518.6405003634994
7653,BY_y_cv2.50_cy12.80,509.05962411103906
7654,BY_y_cv2.50_cy12.90,499.78209319670515
7655,BY_y_cv2.50_cy13.00,490.55857143314046
7656,BY_y_cv2.50_cy13.10,481.67610327818005
7657,BY_y_cv2.50_cy13.20,472.9145768516832
7658,BY_y_cv2.50_cy13.30,464.3182208164014
7659,BY_y_cv2.50_cy13.40,455.8755847789369
7660,BY_y_cv2.50_cy13.50,447.4849787976076
7661,BY_y_cv2.50_cy13.60,439.2459564943158
7662,BY_y_cv2.50_cy13.70,431.33601157791014
7663,BY_y_cv2.50_cy13.80,423.65364183227
7664,BY_y_cv2.50_cy13.90,416.0720371309869
7665,BY_y_cv2.50_cy14.00,408.53897249346863
7666,BY_y_cv2.50_cy14.10,401.1378007488804
7667,BY_y_cv2.50_cy14.20,394.0482608679226
7668,BY_y_cv2.50_cy14.30,386.8837755965718
7669,BY_y_cv2.50_cy14.40,380.20974318964653
7670,BY_y_cv2.50_cy14.50,373.3568709293403
7671,BY_y_cv2.50_cy14.60,366.5901305494359
7672,BY_y_cv2.50_cy14.70,360.2028849766533
7673,BY_y_cv2.50_cy14.80,353.5971267243848
7674,BY_y_cv2.50_cy14.90,347.2954546761723
7675,BY_y_cv2.50_cy15.00,341.2538373494655
7676,BY_y_cv2.50_cy15.10,335.12232557369737
7677,BY_y_cv2.50_cy15.20,329.1024797729964
7678,BY_y_cv2.50_cy15.30,323.2104946158247
7679,BY_y_cv2.50_cy15.40,317.6657735480378
7680,BY_y_cv2.50_cy15.50,311.83178296844403
7681,BY_y_cv2.50_cy15.60,306.3590462551609
7682,BY_y_cv2.50_cy15.70,300.88133176201325
7683,BY_y_cv2.50_cy15.80,295.4325853127095
7684,BY_y_cv2.50_cy15.90,290.07359033455674
7685,BY_y_cv2.50_cy16.00,284.8851677823299
7686,BY_y_cv2.50_cy16.10,279.6663660792572
7687,BY_y_cv2.50_cy16.20,274.6385841399903
7688,BY_y_cv2.50_cy16.30,269.60995370914446
7689,BY_y_cv2.50_cy16.40,264.625306109111
7690,BY_y_cv2.50_cy16.50,259.72007992778583
7691,BY_y_cv2.50_cy16.60,255.01082517975667
7692,BY_y_cv2.50_cy16.70,250.32738368760332
7693,BY_y_cv2.50_cy16.80,245.54148722422178
7694,BY_y_cv2.50_cy16.90,240.97596850998218
7695,BY_y_cv2.50_cy17.00,236.47300549734447
7696,BY_y_cv2.50_cy17.10,232.0080961338761
7697,BY_y_cv2.50_cy17.20,227.54861277009462
7698,BY_y_cv2.50_cy17.30,223.15631908137223
7699,BY_y_cv2.50_cy17.40,219.01428274856065
7700,BY_y_cv2.50_cy17.50,214.73260352572802
7701,BY_y_cv2.50_cy17.60,210.35125722589984
7702,BY_y_cv2.50_cy17.70,206.4076722705668
7703,BY_y_cv2.50_cy17.80,202.1606851445691
7704,BY_y_cv2.50_cy17.90,198.14992907227227
7705,BY_y_cv2.50_cy18.00,194.16305542674783
7706,BY_y_cv2.50_cy18.10,190.21516605055464
7707,BY_y_cv2.50_cy18.20,186.1962624927059
7708,BY_y_cv2.50_cy18.30,182.3990720125052
7709,BY_y_cv2.50_cy18.40,178.6492659386264
7710,BY_y_cv2.50_cy18.50,174.94765389897384
7711,BY_y_cv2.50_cy18.60,171.17138125551648
7712,BY_y_cv2.50_cy18.70,167.6405944373628
7713,BY_y_cv2.50_cy18.80,163.98563580595348
7714,BY_y_cv2.50_cy18.90,160.38903783739678
7715,BY_y_cv2.50_cy19.00,157.065460778508
7716,BY_y_cv2.50_cy19.10,153.44702034991062
7717,BY_y_cv2.50_cy19.20,150.0731760900899
7718,BY_y_cv2.50_cy19.30,146.7609710570294
7719,BY_y_cv2.50_cy19.40,143.42829246661842
7720,BY_y_cv2.50_cy19.50,140.27728251934164
7721,BY_y_cv2.50_cy19.60,137.15022563556832
7722,BY_y_cv2.50_cy19.70,133.94040665952585
7723,BY_y_cv2.50_cy19.80,130.90635062962122
7724,BY_y_cv2.50_cy19.90,127.73837950570034
7725,BY_y_cv2.50_cy20.00,124.81738453152158
7726,BY_y_cv2.50_cy20.10,121.84397560433318
7727,BY_y_cv2.50_cy20.20,119.09691498903177
7728,BY_y_cv2.50_cy20.30,116.19551168331711
7729,BY_y_cv2.50_cy20.40,113.38695371849937
7730,BY_y_cv2.50_cy20.50,110.64473402333024
7731,BY_y_cv2.50_cy20.60,107.9460869029581
7732,BY_y_cv2.50_cy20.70,105.44058559751068
7733,BY_y_cv2.50_cy20.80,102.79771879452291
7734,BY_y_cv2.50_cy20.90,100.28891934978292
7735,BY_y_cv2.50_cy21.00,97.86725980674893
7736,BY_y_cv2.50_cy21.10,95.5499829250368
7737,BY_y_cv2.50_cy21.20,93.21404583876503
7738,BY_y_cv2.50_cy21.30,90.9190934129276
7739,BY_y_cv2.50_cy21.40,88.61751663302823
7740,BY_y_cv2.50_cy21.50,86.49694184257568
7741,BY_y_cv2.50_cy21.60,84.32967854352427
7742,BY_y_cv2.50_cy21.70,82.2720976721732
7743,BY_y_cv2.50_cy21.80,80.20893422805676
7744,BY_y_cv2.50_cy21.90,78.28852391123219
7745,BY_y_cv2.50_cy22.00,76.36573910072839
7746,BY_y_cv2.50_cy22.10,74.51688457794154
7747,BY_y_cv2.50_cy22.20,72.6688502993744
7748,BY_y_cv2.50_cy22.30,70.99715569624242
7749,BY_y_cv2.50_cy22.40,69.2265271178816
7750,BY_y_cv2.50_cy22.50,67.59345069573283
7751,BY_y_cv2.50_cy22.60,65.95938848059087
7752,BY_y_cv2.50_cy22.70,64.45528568291468
7753,BY_y_cv2.50_cy22.80,62.93197253078415
7754,BY_y_cv2.50_cy22.90,61.47584914368272
7755,BY_y_cv2.50_cy23.00,60.13389779182998
7756,BY_y_cv2.50_cy23.10,58.73498625121374
7757,BY_y_cv2.50_cy23.20,57.44646016343323
7758,BY_y_cv2.50_cy23.30,56.1704039487955
7759,BY_y_cv2.50_cy23.40,54.94474404543343
7760,BY_y_cv2.50_cy23.50,53.75694642306008
7761,BY_y_cv2.50_cy23.60,52.68056334409266
7762,BY_y_cv2.50_cy23.70,51.56862101126443
7763,BY_y_cv2.50_cy23.80,50.54523917868009
7764,BY_y_cv2.50_cy23.90,49.53188841430075
7765,BY_y_cv2.50_cy24.00,48.56165971346073
7766,BY_y_cv2.50_cy24.10,47.63317356765511
7767,BY_y_cv2.50_cy24.20,46.74512385972285
7768,BY_y_cv2.50_cy24.30,45.86920637835283
7769,BY_y_cv2.50_cy24.40,45.06577640438772
7770,BY_y_cv2.50_cy24.50,44.24172960396227
7771,BY_y_cv2.50_cy24.60,43.49201358785212
7772,BY_y_cv2.50_cy24.70,42.78078911842477
7773,BY_y_cv2.50_cy24.80,42.07465654146109
7774,BY_y_cv2.50_cy24.90,41.4380958882628
7775,BY_y_cv2.50_cy25.00,40.81634433626951
7776,BY_y_cv2.50_cy25.10,40.20478694564445
7777,BY_y_cv2.50_cy25.20,39.6340503639518
7778,BY_y_cv2.50_cy25.30,39.07875967479341
7779,BY_y_cv2.50_cy25.40,38.56812636483774
7780,BY_y_cv2.50_cy25.50,38.06324457858938
7781,BY_y_cv2.50_cy25.60,37.60086257722633
7782,BY_y_cv2.50_cy25.70,37.132591602447796
7783,BY_y_cv2.50_cy25.80,36.70477991362059
7784,BY_y_cv2.50_cy25.90,36.31759416566329
7785,BY_y_cv2.50_cy26.00,35.91791957223595
7786,BY_y_cv2.50_cy26.10,35.551065428041326
7787,BY_y_cv2.50_cy26.20,35.19415303140358
7788,BY_y_cv2.50_cy26.30,34.87115955525205
7789,BY_y_cv2.50_cy26.40,34.55322990107761
7790,BY_y_cv2.50_cy26.50,34.2587333875099
7791,BY_y_cv2.50_cy26.60,33.9791871609561
7792,BY_y_cv2.50_cy26.70,33.71604403249167
7793,BY_y_cv2.50_cy26.80,33.46306547239693
7794,BY_y_cv2.50_cy26.90,33.209886025401474
7795,BY_y_cv2.50_cy27.00,32.98251369400769
7796,BY_y_cv2.50_cy27.10,32.77435636573611
7797,BY_y_cv2.50_cy27.20,32.575824014611314
7798,BY_y_cv2.50_cy27.30,32.3862739239994
7799,BY_y_cv2.50_cy27.40,32.209915946398546
7800,BY_y_cv2.50_cy27.50,32.0358118019467
7801,BY_y_cv2.50_cy27.60,31.87496231633668
7802,BY_y_cv2.50_cy27.70,31.73176595766326
7803,BY_y_cv2.50_cy27.80,31.58596286888151
7804,BY_y_cv2.50_cy27.90,31.447968163740917
7805,BY_y_cv2.50_cy28.00,31.333891807779402
7806,BY_y_cv2.50_cy28.10,31.208504750858264
7807,BY_y_cv2.50_cy28.20,31.111697884075877
7808,BY_y_cv2.50_cy28.30,31.004009800704083
7809,BY_y_cv2.50_cy28.40,30.90938162574384
7810,BY_y_cv2.50_cy28.50,30.824151305523806
7811,BY_y_cv2.50_cy28.60,30.744405012681455
7812,BY_y_cv2.50_cy28.70,30.66512689725805
7813,BY_y_cv2.50_cy28.80,30.596942490026965
7814,BY_y_cv2.50_cy28.90,30.544806524500746
7815,BY_y_cv2.50_cy29.00,30.477102547960754
7816,BY_y_cv2.50_cy29.10,30.436043113048438
7817,BY_y_cv2.50_cy29.20,30.380553205062462
7818,BY_y_cv2.50_cy29.30,30.345344719814054
7819,BY_y_cv2.50_cy29.40,30.310944799512075
7820,BY_y_cv2.50_cy29.50,30.274712158222247
7821,BY_y_cv2.50_cy29.60,30.245582761331576
7822,BY_y_cv2.50_cy29.70,30.22849370696295
7823,BY_y_cv2.50_cy29.80,30.207385504776177
7824,BY_y_cv2.50_cy29.90,30.193451090161943
7825,BY_y_cv2.50_cy30.00,30.181016383632233
7826,BY_y_cv2.60_cy0.00,886.1690351194834
7827,BY_y_cv2.60_cy0.10,905.2880264221678
7828,BY_y_cv2.60_cy0.20,924.509951068932
7829,BY_y_cv2.60_cy0.30,943.7555904124006
7830,BY_y_cv2.60_cy0.40,963.072588766338
7831,BY_y_cv2.60_cy0.50,982.3175818238358
7832,BY_y_cv2.60_cy0.60,1001.5705108333622
7833,BY_y_cv2.60_cy0.70,1020.812894618255
7834,BY_y_cv2.60_cy0.80,1039.9823260255462
7835,BY_y_cv2.60_cy0.90,1059.008181072267
7836,BY_y_cv2.60_cy1.00,1077.9522678350982
7837,BY_y_cv2.60_cy1.10,1096.7805686057266
7838,BY_y_cv2.60_cy1.20,1115.4354176978356
7839,BY_y_cv2.60_cy1.30,1132.9892997780262
7840,BY_y_cv2.60_cy1.40,1151.1961157496864
7841,BY_y_cv2.60_cy1.50,1169.1632101198254
7842,BY_y_cv2.60_cy1.60,1186.8662628944912
7843,BY_y_cv2.60_cy1.70,1204.2654235601563
7844,BY_y_cv2.60_cy1.80,1223.4052227096674
7845,BY_y_cv2.60_cy1.90,1240.1897025989947
7846,BY_y_cv2.60_cy2.00,1256.7110342414371
7847,BY_y_cv2.60_cy2.10,1272.6287487770921
7848,BY_y_cv2.60_cy2.20,1288.324541722405
7849,BY_y_cv2.60_cy2.30,1303.439025506166
7850,BY_y_cv2.60_cy2.40,1318.3016953375036
7851,BY_y_cv2.60_cy2.50,1332.3977918679495
7852,BY_y_cv2.60_cy2.60,1345.7206700235881
7853,BY_y_cv2.60_cy2.70,1359.884149169456
7854,BY_y_cv2.60_cy2.80,1372.61608408093
7855,BY_y_cv2.60_cy2.90,1384.5857893339344
7856,BY_y_cv2.60_cy3.00,1396.2076428347643
7857,BY_y_cv2.60_cy3.10,1407.17810298682
7858,BY_y_cv2.60_cy3.20,1417.360120325707
7859,BY_y_cv2.60_cy3.30,1427.539063685037
7860,BY_y_cv2.60_cy3.40,1436.6197053018166
7861,BY_y_cv2.60_cy3.50,1445.1140328947338
7862,BY_y_cv2.60_cy3.60,1452.9412219302505
7863,BY_y_cv2.60_cy3.70,1460.0958662051053
7864,BY_y_cv2.60_cy3.80,1466.396083104446
7865,BY_y_cv2.60_cy3.90,1472.2306305621498
7866,BY_y_cv2.60_cy4.00,1477.326736996423
7867,BY_y_cv2.60_cy4.10,1481.7897476501087
7868,BY_y_cv2.60_cy4.20,1485.5346025205017
7869,BY_y_cv2.60_cy4.30,1488.3534139955173
7870,BY_y_cv2.60_cy4.40,1490.5350224317597
7871,BY_y_cv2.60_cy4.50,1492.3261883729072
7872,BY_y_cv2.60_cy4.60,1492.881415164376
7873,BY_y_cv2.60_cy4.70,1493.0051095895376
7874,BY_y_cv2.60_cy4.80,1492.4998879123884
7875,BY_y_cv2.60_cy4.90,1491.2726950004692
7876,BY_y_cv2.60_cy5.00,1489.2304221110733
7877,BY_y_cv2.60_cy5.10,1486.6554343076855
7878,BY_y_cv2.60_cy5.20,1483.4140820101886
7879,BY_y_cv2.60_cy5.30,1479.5148174601804
7880,BY_y_cv2.60_cy5.40,1474.653472136872
7881,BY_y_cv2.60_cy5.50,1469.3128945661292
7882,BY_y_cv2.60_cy5.60,1463.179127417112
7883,BY_y_cv2.60_cy5.70,1456.7351561868222
7884,BY_y_cv2.60_cy5.80,1449.3371151031301
7885,BY_y_cv2.60_cy5.90,1441.8357524787111
7886,BY_y_cv2.60_cy6.00,1433.4605310314505
7887,BY_y_cv2.60_cy6.10,1424.5457288856728
7888,BY_y_cv2.60_cy6.20,1415.3336156148487
7889,BY_y_cv2.60_cy6.30,1405.5767331608092
7890,BY_y_cv2.60_cy6.40,1394.736206304532
7891,BY_y_cv2.60_cy6.50,1383.8514416743344
7892,BY_y_cv2.60_cy6.60,1372.707196248962
7893,BY_y_cv2.60_cy6.70,1360.82804417453
7894,BY_y_cv2.60_cy6.80,1348.6820668796602
7895,BY_y_cv2.60_cy6.90,1335.7445653350183
7896,BY_y_cv2.60_cy7.00,1322.6172750954522
7897,BY_y_cv2.60_cy7.10,1309.1180263824435
7898,BY_y_cv2.60_cy7.20,1295.382208996078
7899,BY_y_cv2.60_cy7.30,1281.0711148794003
7900,BY_y_cv2.60_cy7.40,1266.6073572200344
7901,BY_y_cv2.60_cy7.50,1252.0325295265084
7902,BY_y_cv2.60_cy7.60,1237.1309962636128
7903,BY_y_cv2.60_cy7.70,1221.9396093499936
7904,BY_y_cv2.60_cy7.80,1206.385146562
7905,BY_y_cv2.60_cy7.90,1191.0447387647855
7906,BY_y_cv2.60_cy8.00,1175.3333314724969
7907,BY_y_cv2.60_cy8.10,1159.2992629330722
7908,BY_y_cv2.60_cy8.20,1143.427742398803
7909,BY_y_cv2.60_cy8.30,1127.2930109820788
7910,BY_y_cv2.60_cy8.40,1111.1672396158788
7911,BY_y_cv2.60_cy8.50,1094.8404189507664
7912,BY_y_cv2.60_cy8.60,1078.578800375474
7913,BY_y_cv2.60_cy8.70,1062.2519335050613
7914,BY_y_cv2.60_cy8.80,1046.0099328403076
7915,BY_y_cv2.60_cy8.90,1029.6808914075605
7916,BY_y_cv2.60_cy9.00,1013.3502831171204
7917,BY_y_cv2.60_cy9.10,997.3689388327914
7918,BY_y_cv2.60_cy9.20,981.086048084427
7919,BY_y_cv2.60_cy9.30,965.1063699093886
7920,BY_y_cv2.60_cy9.40,948.7899083765935
7921,BY_y_cv2.60_cy9.50,933.0357363900466
7922,BY_y_cv2.60_cy9.60,917.0432891761495
7923,BY_y_cv2.60_cy9.70,901.4157033067963
7924,BY_y_cv2.60_cy9.80,885.8936820198279
7925,BY_y_cv2.60_cy9.90,870.6365030301522
7926,BY_y_cv2.60_cy10.00,855.2749966800428
7927,BY_y_cv2.60_cy10.10,839.9726122217744
7928,BY_y_cv2.60_cy10.20,825.3195681642076
7929,BY_y_cv2.60_cy10.30,810.4841499675681
7930,BY_y_cv2.60_cy10.40,795.784367875686
7931,BY_y_cv2.60_cy10.50,781.3414105408973
7932,BY_y_cv2.60_cy10.60,767.4354325730624
7933,BY_y_cv2.60_cy10.70,753.267058848885
7934,BY_y_cv2.60_cy10.80,739.4672997237699
7935,BY_y_cv2.60_cy10.90,726.0529353716123
7936,BY_y_cv2.60_cy11.00,712.4360680379725
7937,BY_y_cv2.60_cy11.10,699.3686470997042
7938,BY_y_cv2.60_cy11.20,686.4312721559176
7939,BY_y_cv2.60_cy11.30,673.6965867677596
7940,BY_y_cv2.60_cy11.40,661.0622136712942
7941,BY_y_cv2.60_cy11.50,648.6821830925163
7942,BY_y_cv2.60_cy11.60,636.7963733068029
7943,BY_y_cv2.60_cy11.70,624.7733548004144
7944,BY_y_cv2.60_cy11.80,613.2271485328077
7945,BY_y_cv2.60_cy11.90,601.6303796446502
7946,BY_y_cv2.60_cy12.00,590.5653433178153
7947,BY_y_cv2.60_cy12.10,579.5518633419825
7948,BY_y_cv2.60_cy12.20,568.7997797220611
7949,BY_y_cv2.60_cy12.30,558.3467279847008
7950,BY_y_cv2.60_cy12.40,547.7946163802029
7951,BY_y_cv2.60_cy12.50,537.756430028724
7952,BY_y_cv2.60_cy12.60,527.6817273492898
7953,BY_y_cv2.60_cy12.70,517.8631423435676
7954,BY_y_cv2.60_cy12.80,508.54865770203986
7955,BY_y_cv2.60_cy12.90,499.0031102654896
7956,BY_y_cv2.60_cy13.00,489.9364578295374
7957,BY_y_cv2.60_cy13.10,480.84453468584087
7958,BY_y_cv2.60_cy13.20,472.1079894364719
7959,BY_y_cv2.60_cy13.30,463.5214762773205
7960,BY_y_cv2.60_cy13.40,455.0097480231365
7961,BY_y_cv2.60_cy13.50,446.81675669172586
7962,BY_y_cv2.60_cy13.60,438.6481023818561
7963,BY_y_cv2.60_cy13.70,430.8109625060022
7964,BY_y_cv2.60_cy13.80,422.936120589094
7965,BY_y_cv2.60_cy13.90,415.3478648076534
7966,BY_y_cv2.60_cy14.00,407.8247217506624
7967,BY_y_cv2.60_cy14.10,400.52671978481067
7968,BY_y_cv2.60_cy14.20,393.48374996557027
7969,BY_y_cv2.60_cy14.30,386.2779891485816
7970,BY_y_cv2.60_cy14.40,379.53278991884
7971,BY_y_cv2.60_cy14.50,372.68861304004355
7972,BY_y_cv2.60_cy14.60,366.01306430642546
7973,BY_y_cv2.60_cy14.70,359.5920390467029
7974,BY_y_cv2.60_cy14.80,353.17028046683873
7975,BY_y_cv2.60_cy14.90,346.7817902543975
7976,BY_y_cv2.60_cy15.00,340.5988219965546
7977,BY_y_cv2.60_cy15.10,334.6337322217705
7978,BY_y_cv2.60_cy15.20,328.63598985831965
7979,BY_y_cv2.60_cy15.30,322.86036762867934
7980,BY_y_cv2.60_cy15.40,317.1139697104654
7981,BY_y_cv2.60_cy15.50,311.4009367144585
7982,BY_y_cv2.60_cy15.60,305.79022907990225
7983,BY_y_cv2.60_cy15.70,300.33299115056985
7984,BY_y_cv2.60_cy15.80,294.9565308071859
7985,BY_y_cv2.60_cy15.90,289.55258069996086
7986,BY_y_cv2.60_cy16.00,284.46640702484166
7987,BY_y_cv2.60_cy16.10,279.2877850241683
7988,BY_y_cv2.60_cy16.20,274.3007036175561
7989,BY_y_cv2.60_cy16.30,269.16482059114213
7990,BY_y_cv2.60_cy16.40,264.24716013995317
7991,BY_y_cv2.60_cy16.50,259.52908582528306
7992,BY_y_cv2.60_cy16.60,254.7625608436124
7993,BY_y_cv2.60_cy16.70,249.92407367943164
7994,BY_y_cv2.60_cy16.80,245.28999564058105
7995,BY_y_cv2.60_cy16.90,240.55154587105557
7996,BY_y_cv2.60_cy17.00,236.0470231029278
7997,BY_y_cv2.60_cy17.10,231.63154387363483
7998,BY_y_cv2.60_cy17.20,227.17546934668485
7999,BY_y_cv2.60_cy17.30,222.76308703939503
8000,BY_y_cv2.60_cy17.40,218.48792504392878
8001,BY_y_cv2.60_cy17.50,214.26037297048177
8002,BY_y_cv2.60_cy17.60,210.05208513249272
8003,BY_y_cv2.60_cy17.70,205.9124569073321
8004,BY_y_cv2.60_cy17.80,201.84277845356178
8005,BY_y_cv2.60_cy17.90,197.97420936591175
8006,BY_y_cv2.60_cy18.00,193.8536760488281
8007,BY_y_cv2.60_cy18.10,189.96224392515344
8008,BY_y_cv2.60_cy18.20,186.0534127559639
8009,BY_y_cv2.60_cy18.30,182.32284797641987
8010,BY_y_cv2.60_cy18.40,178.342787908852
8011,BY_y_cv2.60_cy18.50,174.67376810285225
8012,BY_y_cv2.60_cy18.60,171.02049485249955
8013,BY_y_cv2.60_cy18.70,167.37343393542795
8014,BY_y_cv2.60_cy18.80,163.72863284501236
8015,BY_y_cv2.60_cy18.90,160.3479615934237
8016,BY_y_cv2.60_cy19.00,156.70155125126894
8017,BY_y_cv2.60_cy19.10,153.3291568352002
8018,BY_y_cv2.60_cy19.20,149.99760531655667
8019,BY_y_cv2.60_cy19.30,146.61459716031334
8020,BY_y_cv2.60_cy19.40,143.32608085845334
8021,BY_y_cv2.60_cy19.50,140.0684349729787
8022,BY_y_cv2.60_cy19.60,136.8647699336247
8023,BY_y_cv2.60_cy19.70,133.74091519775612
8024,BY_y_cv2.60_cy19.80,130.6260877819037
8025,BY_y_cv2.60_cy19.90,127.68973891458208
8026,BY_y_cv2.60_cy20.00,124.67531768911488
8027,BY_y_cv2.60_cy20.10,121.8317845909791
8028,BY_y_cv2.60_cy20.20,118.87933413497467
8029,BY_y_cv2.60_cy20.30,115.96921043244602
8030,BY_y_cv2.60_cy20.40,113.2555420801502
8031,BY_y_cv2.60_cy20.50,110.5137500976307
8032,BY_y_cv2.60_cy20.60,107.83329931373247
8033,BY_y_cv2.60_cy20.70,105.25321755638163
8034,BY_y_cv2.60_cy20.80,102.68714291696543
8035,BY_y_cv2.60_cy20.90,100.2099104049625
8036,BY_y_cv2.60_cy21.00,97.83832969861143
8037,BY_y_cv2.60_cy21.10,95.352881927869
8038,BY_y_cv2.60_cy21.20,93.09577642814111
8039,BY_y_cv2.60_cy21.30,90.77753743157228
8040,BY_y_cv2.60_cy21.40,88.57221201607227
8041,BY_y_cv2.60_cy21.50,86.3820833813692
8042,BY_y_cv2.60_cy21.60,84.30784350865014
8043,BY_y_cv2.60_cy21.70,82.16215921473214
8044,BY_y_cv2.60_cy21.80,80.20223849981448
8045,BY_y_cv2.60_cy21.90,78.20168418660526
8046,BY_y_cv2.60_cy22.00,76.3127370553566
8047,BY_y_cv2.60_cy22.10,74.50087689838601
8048,BY_y_cv2.60_cy22.20,72.68854948847893
8049,BY_y_cv2.60_cy22.30,70.89652241836812
8050,BY_y_cv2.60_cy22.40,69.19795090918451
8051,BY_y_cv2.60_cy22.50,67.55738779378099
8052,BY_y_cv2.60_cy22.60,65.95076000232038
8053,BY_y_cv2.60_cy22.70,64.380915242367
8054,BY_y_cv2.60_cy22.80,62.93319026823082
8055,BY_y_cv2.60_cy22.90,61.4585034636728
8056,BY_y_cv2.60_cy23.00,60.07044669849274
8057,BY_y_cv2.60_cy23.10,58.700449952635246
8058,BY_y_cv2.60_cy23.20,57.379933982562775
8059,BY_y_cv2.60_cy23.30,56.151555217372696
8060,BY_y_cv2.60_cy23.40,54.95104451281987
8061,BY_y_cv2.60_cy23.50,53.753209679312214
8062,BY_y_cv2.60_cy23.60,52.620594774129856
8063,BY_y_cv2.60_cy23.70,51.52724166661029
8064,BY_y_cv2.60_cy23.80,50.4725113605793
8065,BY_y_cv2.60_cy23.90,49.47285912955286
8066,BY_y_cv2.60_cy24.00,48.50532825959363
8067,BY_y_cv2.60_cy24.10,47.57621660868955
8068,BY_y_cv2.60_cy24.20,46.72448278368229
8069,BY_y_cv2.60_cy24.30,45.83634503469402
8070,BY_y_cv2.60_cy24.40,45.02415879341334
8071,BY_y_cv2.60_cy24.50,44.239058392807976
8072,BY_y_cv2.60_cy24.60,43.50741704879583
8073,BY_y_cv2.60_cy24.70,42.78758106237838
8074,BY_y_cv2.60_cy24.80,42.06688225150265
8075,BY_y_cv2.60_cy24.90,41.42224211473367
8076,BY_y_cv2.60_cy25.00,40.778339745396806
8077,BY_y_cv2.60_cy25.10,40.20324895748254
8078,BY_y_cv2.60_cy25.20,39.6084899260628
8079,BY_y_cv2.60_cy25.30,39.08554224243617
8080,BY_y_cv2.60_cy25.40,38.545485329711845
8081,BY_y_cv2.60_cy25.50,38.063806014406694
8082,BY_y_cv2.60_cy25.60,37.57918760004178
8083,BY_y_cv2.60_cy25.70,37.14185962239263
8084,BY_y_cv2.60_cy25.80,36.7051728810302
8085,BY_y_cv2.60_cy25.90,36.30181895888782
8086,BY_y_cv2.60_cy26.00,35.91528986218509
8087,BY_y_cv2.60_cy26.10,35.537130893876025
8088,BY_y_cv2.60_cy26.20,35.19801054647487
8089,BY_y_cv2.60_cy26.30,34.86448181120232
8090,BY_y_cv2.60_cy26.40,34.56322567067291
8091,BY_y_cv2.60_cy26.50,34.250967260047396
8092,BY_y_cv2.60_cy26.60,33.98273527412876
8093,BY_y_cv2.60_cy26.70,33.71467325121339
8094,BY_y_cv2.60_cy26.80,33.448467043749226
8095,BY_y_cv2.60_cy26.90,33.21182953685949
8096,BY_y_cv2.60_cy27.00,32.987201628868384
8097,BY_y_cv2.60_cy27.10,32.77478564969332
8098,BY_y_cv2.60_cy27.20,32.57244738214778
8099,BY_y_cv2.60_cy27.30,32.376917398748446
